section id,recording id,recording name,wearer id,wearer name,section start time [ns],section end time [ns],start event name,end event name,,,,,,,,eyetracking_parent,speech_parent,eyetracking_child,speech_child
95d27688-6415-4bae-b5a3-e9f9c4a14ac7,4dcb629f-f07f-4a9b-8605-59d8f0e17b7f,1122-P_TSST,7843d522-e124-451d-95b6-0b5f1ca3e1ea,1122-P,1646089371014000000,1646090113741000000,recording.begin,recording.end,,,,,,,,0,1,1,1
970fcd67-d020-41ea-8b65-f3668c4c94ad,51617817-d53f-433f-91da-a01bfe9b0899,1162-P_TSST,7584d52c-5ae6-4392-b186-d4f7fe1c3bb7,1162-P,1659372726178000000,1659373900505000000,recording.begin,recording.end,,,,,,,,0,1,0,1
12048897-3d33-4f82-b0cb-8e46476a1918,543789f5-20ef-41e9-9cef-60348469d76c,1170-C_TSST,b382614f-a23d-4a74-935d-317dac0651ea,1170-C,1662827987457000000,1662829013959000000,recording.begin,recording.end,,,,,,,,0,1,0,1
bd4c409c-130a-4beb-a110-2193b4bc232d,54498fea-7b33-4f49-ab9b-0ae0f1ef5603,1143-P_TSST,3991eba4-94b4-4229-813c-9d3f0bfdc517,1143-P,1651437042086000000,1651438158768000000,recording.begin,recording.end,,,,,,,,0,1,0,1
8afff8b5-0804-4c8e-af6e-2c733b2174cd,55e75e1a-c11f-4fd0-b716-4424aa070f29,1124-C_TSST,438ffb1e-e74f-42a1-a84c-2635ce43c145,1124-C,1648407174308000000,1648408266610817987,recording.begin,recording.end,,,,,,,,0,1,0,1
a30f1661-aa5f-4f08-aa48-aa57b5d0ee6d,5b46090d-de9c-4ef7-bb2f-19ca84e3b331,1149-C_TSST_2,6972a5fc-a665-47b3-b724-77e196784efd,1149-C,1652225359284000000,1652225798783000000,recording.begin,recording.end,,,,,,,,0,1,1,1
51046999-20c9-45de-a5b1-b703db722ba3,5f1cdd3e-7b80-474f-a617-72bfdb99d734,1121-P_TSST,5e258f72-035c-448c-a2f3-dde7b0f68728,1121-P,1645487683022000000,1645488886531000000,recording.begin,recording.end,,,,,,,,0,1,0,1
9eb96af3-0cba-4c93-bfa0-9790032d6360,60c0c33f-9582-4189-bb95-7a41384519f3,1182-P_TSST,c9b27eaf-df90-4eb5-b16e-7cdce2345e9b,1182-P,1667939728798000000,1667940790591000000,recording.begin,recording.end,,,,,,,,0,1,0,1
78722a60-fc1e-46cf-a9f4-82a9215bd73a,61efad8e-51cd-4490-8954-e0666da2802b,1113-P_TSST,cb841128-4510-484d-9606-925936e3eeb9,1113-P,1646421335038000000,1646422450706000000,recording.begin,recording.end,,,,,,,,0,1,1,1
a3b475fe-a4f6-45ba-8d1f-a32a46ea0e5a,668a8ae6-2d19-4c9b-86bd-344a992110c0,1117-C_TSST,261497e9-1962-4957-a657-d6bed737a624,1117-C,1644593322696000000,1644594319356000000,recording.begin,recording.end,,,,,,,,0,1,0,1
4f0a4fc3-ab54-426c-bd13-1f0ac4b60122,67de366b-935c-4e36-826c-fe46d555eb0e,1146-P_TSST,03bb29b3-3932-4f0b-b382-988a15264b43,1146-P,1660583843126000000,1660584874135000000,recording.begin,recording.end,,,,,,,,0,1,0,1
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,1146-C_TSST,333b56bd-07d9-4023-89c7-cb3bd44e8664,1146-C,1660583505472000000,1660584525687000000,recording.begin,recording.end,,,,,,,,0,1,0,0
45401525-18ba-4bf5-8d13-1c86747339b9,6c57af66-d28d-4885-8336-23fc47be4030,1172-C_TSST,0dc52e6b-d097-406b-b2ec-916d636098ae,1172-C,1666970453772000000,1666971473052000000,recording.begin,recording.end,,,,,,,,0,1,0,1
bdcdf446-5da0-4936-aaa0-ebc0001dbd4f,6db2bfdc-57f4-41fa-b70c-6510d9e76d42,1184-P_TSST,769a41bc-e654-41b6-a204-f32a0aab5307,1184-P,1668442357323000000,1668443336022000000,recording.begin,recording.end,,,,,,,,1,1,0,1
c6d03ee3-197b-422f-a6f4-6dec255703d0,6f3cbf18-e24a-4924-890f-abab33f7b240,1164-P_TSST,3436cade-2420-4111-bb0e-b6dba1477c81,1164-P,1658328974934000000,1658330390797000000,recording.begin,recording.end,,,,,,,,0,1,1,1
6db07994-c1b0-4116-9021-87ad6f393a28,70ebad01-56cf-4f4e-824f-9c844a52fc96,1118-C_TSST_2,50c15fe6-13de-443f-be7d-144252d0de46,1118-C,1644944172300000000,1644944556507000000,recording.begin,recording.end,,,,,,,,1,1,0,1
048c44d9-6cca-4b6d-aadc-10d93d4801c5,7189203b-2900-4205-9923-e9c85189a1c0,1184-C_TSST,40c2adcb-bc3d-4b05-a7bf-e170e138ec64,1184-C,1668442268527000000,1668443351507000000,recording.begin,recording.end,,,,,,,,1,1,0,1
08e1b82a-74d9-43b7-b5b8-47a027aff4e9,7335b2a3-1a81-486f-bb73-3724eee60682,1138-C_TSST,2db98b88-c4df-4523-bf68-c2ae3a25c403,1138-C,1650639897707000000,1650640875192000000,recording.begin,recording.end,,,,,,,,0,1,0,1
5324af44-5d43-444a-9a02-637515f26fe8,73d067e0-3a5b-46e5-8f03-65114cf75211,1134-P_TSST,14889486-a85e-4cce-a7aa-721073aaa807,1134-P,1648225432207000000,1648226670602000000,recording.begin,recording.end,,,,,,,,0,1,0,1
e65ca418-e98c-4878-b7c8-4059db1796b3,78036641-6be8-4b64-bcd9-b6af737d3a69,1178-P_TSST,645e2d64-3661-482e-b612-37cb8102e8fc,1178-P,1667597200685000000,1667598144296000000,recording.begin,recording.end,,,,,,,,1,1,0,1
a85d4e5b-d375-48aa-a4ab-f65c440adb12,78cba7b6-c796-43a7-89e9-88f8ecfe2382,1156-C_TSST,e960ac13-eb57-4a37-a068-043c827957b1,1156-C,1654104392573000000,1654105419899000000,recording.begin,recording.end,,,,,,,,0,1,0,1
ae3a548a-ab41-4209-990d-dfeb5e027767,78fd2596-67cc-47b7-ab94-2ec6d2551adb,1162-C_TSST,8a2d654f-4e33-45f4-88be-020a0f06b2ce,1162-C,1659372729808000000,1659373924110000000,recording.begin,recording.end,,,,,,,,0,1,1,1
59fe9dfd-932a-44c2-8ebb-93f7caf3eae8,7c05bd63-fc7c-4c33-a0fa-44d1f58cd4ce,1191-C_TSST,3a58bb12-b3e6-41e1-a922-33a37ca13f11,1191-C,1674757335902000000,1674758446486000000,recording.begin,recording.end,,,,,,,,1,1,0,1
21ccc643-808d-4025-aa05-8d4c19a5a1ba,8544ea77-6939-448c-8d0f-30bfc0eb1428,1172-P_TSST,8e8fb47b-373c-40a2-9e01-259aadfcc58b,1172-P,1666970438109000000,1666971454091000000,recording.begin,recording.end,,,,,,,,1,1,1,0
2683f5a3-4cb4-4b49-b665-6b0b0e752217,8715f817-61b0-49cf-a607-6ad0ec100862,1148-C_TSST,43c23bd6-7f16-4227-97b3-ed27992feaf7,1148-C,1653150554940000000,1653151945037000000,recording.begin,recording.end,,,,,,,,0,1,1,1
78b96004-716e-4367-b7d3-eef8cb1a7084,8889fbff-1ed5-4847-98ac-2fc7d93d0c7f,1174-C_TSST,d1dbd736-e891-4240-b097-4c3db81da9f8,1174-C,1665070279963000000,1665071368675000000,recording.begin,recording.end,,,,,,,,0,1,1,1
19045005-0b74-4b43-a8fb-af7b6e699c18,8a04f799-0ce4-4908-9aeb-670934bdd144,1141-C_TSST,d91c3a97-3943-49a1-a65b-e44b764deea4,1141-C,1651588991067000000,1651590214803000000,recording.begin,recording.end,,,,,,,,0,1,1,1
9a7f9922-2e4a-4beb-88d9-50a49e25662d,8b3b6429-1fd2-4402-b67a-41e32f924f47,1104-C_TSST,a5d05561-5461-454c-a308-8d4a2d757df7,1104-C,1643055826692000000,1643056894853000000,recording.begin,recording.end,,,,,,,,1,1,0,1
f125fd69-fd71-44cf-a17b-b39a808a2ab9,8eeb502b-90f4-4e7c-98b8-11983871df47,1116-C_TSST,86fd4b11-34fd-4bab-ab8e-eaad6003b2d1,1116-C,1646588012899000000,1646588991532163680,recording.begin,recording.end,,,,,,,,0,1,0,1
0000f323-4e24-4c05-966f-9d03266c7281,947be619-26ec-40b8-bc71-6c8e62dd915d,1189-P_TSST,d3389a39-64e8-42c9-8dd8-50ea4fd7c777,1189-P,1674251138113000000,1674252101290000000,recording.begin,recording.end,,,,,,,,1,1,0,1
279c1dfd-957f-4872-937e-42c45b170354,96995bc1-033e-41f3-b72d-98ba3adf23da,1165-P_TSST,2c736009-e8f3-415d-8c3d-caea031979f0,1165-C,1659108818467000000,1659110008317000000,recording.begin,recording.end,,,,,,,,1,1,0,1
ab8b0d5d-2c2c-4639-b770-a414fa8cac52,9a6cadda-04ee-495d-9b84-cd22041471ca,1176-C_TSST,1b3b118b-133b-44a5-bac0-c71f2f004eda,1176-C,1667924302635000000,1667925292568000000,recording.begin,recording.end,,,,,,,,1,1,0,1
d91d4c23-17ff-4ff8-b3f0-1ebfb9b46656,9b0a95f9-8ab7-4ee0-88bf-d939ba3ed06d,1154-P_TSST,6020f452-17a3-4f05-bd41-8932f9e4d10c,1154-P,1652199700931000000,1652200881086000000,recording.begin,recording.end,,,,,,,,1,1,0,1
713037a1-cf3f-4499-b2c7-36a8b785a152,a23869cd-7e2d-4f79-8f5c-d1c26cf941c4,1141-P_TSST,8d5b3051-4df0-4615-a5d1-0bdb3c4578f3,1141-P,1651588992300000000,1651590323161000000,recording.begin,recording.end,,,,,,,,1,1,0,1
21ba69c3-94ae-4a3e-ba5c-740a6dfea81e,a2f4ce48-2180-4040-b51a-9fe4d15f7a5e,1175-C_TSST,07ece419-9c98-431a-a03c-5e31fb672fdc,1175-C,1664921707152000000,1664922935929000000,recording.begin,recording.end,,,,,,,,1,1,0,0
18aa5ef4-c3aa-4e00-9198-0aa3714fc9d6,aeac1839-f607-4a8a-97ff-2033342ff9b5,1164-C_TSST,73398316-3da9-473c-8897-3dd1bca06f13,1164-C,1658328973722000000,1658330418924000000,recording.begin,recording.end,,,,,,,,0,1,1,0
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1149-C_TSST_1,6972a5fc-a665-47b3-b724-77e196784efd,1149-C,1652224766488000000,1652225335213000000,recording.begin,recording.end,,,,,,,,1,1,0,1
42f90227-93b4-4948-a3ed-5ee622568de5,af801adf-2837-4bb6-b527-47d32887660a,1142-C_TSST,38feaf9d-899b-4d2d-88bf-9dd6eeb410de,1142-C,1652387836148000000,1652389151855000000,recording.begin,recording.end,,,,,,,,0,1,1,1
cae743de-37cc-4a9d-90bf-c1285ac13b95,b020f146-deb4-477d-a698-c9c8f665e384,1168-C_TSST,61ecbe5e-36e4-482d-89df-3bd031038974,1168-C,1661355437474000000,1661356649946000000,recording.begin,recording.end,,,,,,,,1,1,0,1
f5a33e7d-cca7-4b69-8077-2c25acbf529c,b0ea67f8-fbb4-4fd2-b778-3f19122655ec,1177-P_TSST,5649939d-81cd-4b48-9c33-33e40935a794,1177-P,1666027161017000000,1666028175784000000,recording.begin,recording.end,,,,,,,,1,1,0,1
a183ff1c-1b8a-4800-89d5-71bc3c020544,b3d12c82-c921-473c-a3d2-2924e2ae0630,1119-C_TSST,be701d7a-4b64-458a-9663-4c65567f6809,1119-c,1645819411157000000,1645821115269000000,recording.begin,recording.end,,,,,,,,0,1,1,1
96440358-335b-4ab1-96e8-31c4feb599aa,b8b63651-8d55-4472-b0a2-0978487b2614,1131-C_TSST,2fe8b8a1-c4cc-4712-afa3-c07fb1785250,1131-C,1647530958168000000,1647532296195000000,recording.begin,recording.end,,,,,,,,1,1,0,0
2a78a9e5-97b5-427b-8736-4b3c0544a29b,bc7bac2f-07b7-4b64-a32d-e27a44829171,1133-P_TSST,1610fb14-031d-42b3-bf21-a0ca7e9eea10,1133-P,1648752106076000000,1648753206782000000,recording.begin,recording.end,,,,,,,,1,1,0,0
1a48634d-ded2-4a25-8e4e-a7e05d3f4f92,c00852a7-9e5f-4caf-bb34-d9c5b080df1b,1154-C_TSST,0dc57e47-867d-402d-9880-eb7f25bda436,1154-C,1652199751359000000,1652200864479000000,recording.begin,recording.end,,,,,,,,0,1,1,0
cbda12e7-9540-4687-b4b2-f8cf56ea7f6d,c054456a-5182-463b-bcef-29772986e1ca,1142-P_TSST,797d8149-2b87-4d11-a6fe-666c3835a8bb,1142-P,1652387814775000000,1652389182507000000,recording.begin,recording.end,,,,,,,,0,1,1,1
f6adceae-edba-4bcf-a8b0-a1b7a631674c,c8f9375f-fabd-4d4c-854f-5832236c230c,1147-P_TSST,31e2d420-98ad-462c-a7ce-e8cff82856ee,1147-P,1655135190830000000,1655136293337000000,recording.begin,recording.end,,,,,,,,0,1,1,1
4f986c93-4c93-45ff-b944-89f5f9a859a7,cd548db6-9c22-45e2-b1e0-ce92e78b5ba5,1139-C_TSST,da1e028b-6c0f-41ce-bce4-3bc5d884fa3b,1139-C,1663533153471000000,1663534192006000000,recording.begin,recording.end,,,,,,,,0,1,1,1
09db25b9-ed11-4d54-8f8b-d4c8bf81d6a6,d0e9ff25-94ad-4c69-a2ee-6033bd338865,1117-P_TSST,3a8a4294-05fe-4e19-9b8e-6fd82a33cb99,1117-P,1644593280766000000,1644594332411000000,recording.begin,recording.end,,,,,,,,0,1,1,1
17b008f5-893b-4c98-890f-18513f374d0e,d6fc458a-a042-4bca-a726-51adbc3f2595,1187-P_TSST,209fa233-4533-4f07-9a86-865a60c8e104,1187-P,1671659096199000000,1671660187535000000,recording.begin,recording.end,,,,,,,,0,1,0,1
116fbe9a-0dd3-4703-9643-1156ec5f62f4,d721e469-6127-4c00-9ec4-667ce9ad06b9,1151-P_TSST,6391fc0a-2ec4-45ed-9c62-d79013827f36,1151-P,1654707723206000000,1654708980089000000,recording.begin,recording.end,,,,,,,,0,1,0,0
7539fb38-82a3-409c-808f-ba68d430afc6,d73311f9-6012-40c8-b4b2-78def3498aad,1110-P_TSST,c5d81a11-eebf-45e4-b52e-518fc17adb69,1110-P,1652914470205000000,1652915602087000000,recording.begin,recording.end,,,,,,,,0,1,1,1
ffefa47b-efe7-4591-8e2f-c313002e1682,d755cfed-ed0c-46eb-828a-0b7f6abf1ca2,1134-C_TSST,4bdf43c6-febc-443f-a1fa-e44130d12825,1134-C,1648225440827000000,1648226657998000000,recording.begin,recording.end,,,,,,,,,,,
ee454266-6c30-4a4d-8321-a6971582d781,d7d8d3ba-3d02-49ab-87f0-64d78c06ba80,1139-P_TSST,df78da85-905e-4257-afc5-6ea74f45f73a,1139-P,1663533177783000000,1663534210617000000,recording.begin,recording.end,,,,,,,,,,,
07bb5fe2-46da-47e5-8435-08cf30ec8f21,dc06a6f5-31a9-4836-8fbc-3e7ad4279109,1193-C_TSST,c6ece40e-61dc-4337-921a-4b7fb961fe59,1193-C,1675443539409000000,1675444537110000000,recording.begin,recording.end,,,,,,,,,,,
3a4d01ad-3443-499a-8069-d95faffac1af,dc6f5904-c20a-4bc0-bd2a-285b870bc614,1178-C_TSST,f917571f-5430-4f15-857c-1f07ac164027,1178-C,1667597088330000000,1667598156035000000,recording.begin,recording.end,,,,,,,,,,,
fa48eeff-d8bc-44f9-87ef-c75021986089,dfcf5a64-ea8b-4659-9e06-f6696a798444,1145-P_TSST,b949ef47-90f5-41a7-b704-88fb65afc31f,1145-P,1651422010730000000,1651423117540000000,recording.begin,recording.end,,,,,,,,,,,
c0e2414e-1e71-460e-8eff-da9f78c48007,dffa54dd-9d12-4079-957d-ce35f3cd5276,1177-C_TSST,0b7cb48b-5e8e-4175-b8f9-36254fb2e733,1177-C,1666026253013000000,1666027347242000000,recording.begin,recording.end,,,,,,,,,,,
e9ed83a9-f660-40bb-8c05-9f396e345299,e13da2f1-009e-494c-940b-bf6dbdf489eb,1144-C_TSST,8cc79ac6-acfb-429f-b778-ad829d1fde3a,1144-C,1650487105620000000,1650488485303000000,recording.begin,recording.end,,,,,,,,,,,
f59a8ab6-d942-4ec0-8d97-f2a0728e4136,e1aa8857-e011-440b-a3ed-ae2b25c6cf82,1185-P_TSST,d57a8989-adfc-4001-902e-5bbada7e3a94,1185-P,1671555495487000000,1671556609908000000,recording.begin,recording.end,,,,,,,,,,,
ab5e5593-d874-41f7-8004-95637dc6b483,e1f03e60-4fa0-4022-ad33-0436ceeb5bf7,1126-P_TSST,20c55299-81f5-4c5f-a4f6-22a369481cd5,1126-P,1645572972501000000,1645574236724000000,recording.begin,recording.end,,,,,,,,,,,
b30e1c05-b3aa-4269-81a3-f5b2e1910d72,e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1114-P_TSST,e14db048-279d-45cd-9560-04389c3a61ab,1114-P,1646328722607000000,1646330286713000000,recording.begin,recording.end,,,,,,,,,,,
33d6b83a-b5ca-487b-95bc-aad8d010fb06,e3981991-4fac-47cb-b34e-db704fadd468,1179-P_TSST,a79bb5c5-4d9a-4d4e-8a63-711ab0813e68,1179-P,1666377685528000000,1666379086508000000,recording.begin,recording.end,,,,,,,,,,,
767709e3-8cee-4e96-9c9c-763980c50345,e7b85b6b-394d-44da-a35e-fe47841ae0fb,1185-C_TSST,4d3d2fb7-77f1-4bc8-a277-fda2741939eb,1185-C,1671555574417000000,1671556608568000000,recording.begin,recording.end,,,,,,,,,,,
29f26e52-3edd-4e3c-a6f5-10144b409a72,eca5e39c-e0a4-4bd1-8af8-f6ace5adf3e8,1167-C_TSST,e6ae2e29-f9e5-4bc4-89a0-6dc006bfa572,1167-C,1660681993233000000,1660683182736000000,recording.begin,recording.end,,,,,,,,,,,
dbf24f63-8502-419c-a982-f04c268f65a2,ed270629-6ff7-424c-a420-ab18e0bee87b,1179-C_TSST,2c45217c-3fb2-45aa-9208-73ecc56fbab6,1179-C,1666377709931000000,1666379061760000000,recording.begin,recording.end,,,,,,,,,,,
85213e98-b901-4923-9c2e-6da8c11d01ed,f54a5106-4350-4482-8ef5-5039f3ed01fc,1193-P_TSST,23f04157-b222-4047-a755-1c4984d52fb3,1193-P,1675443593832000000,1675444615048000000,recording.begin,recording.end,,,,,,,,,,,
279b707e-baa4-485e-bc9d-4645144432f1,f5aefd90-1c0b-42d3-affe-e869847dec48,1187-C_TSST,e909c829-18b2-422e-80fb-b792e480d392,1187-C,1671659129375000000,1671660205574000000,recording.begin,recording.end,,,,,,,,,,,
3be2125b-d96c-48b3-a60d-6b87ff1516a8,f5d93be3-e8ab-4c1c-a35b-59e14011d89e,1137-P_TSST,bc423e38-dfaf-4472-9944-d5d5f9fb6939,1137-P,1649619710046000000,1649621191005000000,recording.begin,recording.end,,,,,,,,,,,
c05946b3-c5d7-4449-9aa1-6579237f0431,fa0b3f68-2662-4eee-9b82-c03d42ec9583,1159-C_TSST,2e890150-c869-4ddf-ba94-17d0bbf221d0,1159-C,1655222682001000000,1655223834576000000,recording.begin,recording.end,,,,,,,,,,,
8ca716e6-2cc9-488e-9243-be034001668c,fa1652a3-c6dc-4e99-b76d-4b82a56db885,1114-C_TSST,4a6218ef-2770-442e-99e9-3eae2a3c699d,1114-C,1646328725404000000,1646330294418000000,recording.begin,recording.end,,,,,,,,,,,
22083288-5390-427e-97b3-95dc35abb5e0,42b8753d-5582-4286-89bb-1cbd3ab1e441,1109-P_TSST,3d3928a4-cf38-4071-a748-6d6c2148a3c3,1109-P,1642802641784000000,1642803961243000000,recording.begin,recording.end,,,,,,,,,,,
8d009c38-1172-4522-922e-9b36f3147b2b,a2707187-3e7a-4ffc-8387-045d4a8a1a24,1112-P_TSST,56dd4e26-e167-464d-b106-d339c7b70b73,1112-P,1642030256565000000,1642031248919000000,recording.begin,recording.end,,,,,,,,,,,
174d6303-2b9b-4a08-a387-61c55069d26e,23c8f8e9-6ea3-4adc-a744-b8e26be2a9df,1103-P_TSST,79a9d1e2-f761-4fab-97a4-36a83c98558a,1103-P,1641837908840000000,1641838791138000000,recording.begin,recording.end,,,,,,,,,,,
e7495466-3448-4856-a1c7-0dc2e3bb1f43,2bf39cc5-0734-463c-91f8-250be388fbc2,1103-C_TSST,11e01423-f69a-44ca-85c9-fdae6f6942d2,1103-C,1641837798930000000,1641838767476000000,recording.begin,recording.end,,,,,,,,,,,
